Station id,Station,Lat,Lon,CoordX,CoordY
572,HOEILAART,50.7567035272325,4.47073905725374,4164.99,130905.15
574,HOFSTADE,50.9897193797101,4.5030460662178,4236.92,131725.06
578,HOLLEKEN,50.7640576842543,4.35313307798089,3903.16,130930.96
579,HONY,50.5391405421291,5.57736023600014,6628.76,130143.31
583,HOURAING,50.7015054838241,3.83297701377069,2745.09,130711.52
585,HOURPES,50.3612747913969,4.31573472509147,3819.89,129523.09
589,HOUYET,50.1769133359392,4.98333312978895,5306.23,128882.69
590,HOVE,51.1562700604757,4.46539151993679,4153.09,132313.64
591,HUIZINGEN,50.7507229251095,4.26828188005965,3714.25,130884.16
592,HUY,50.5311286477163,5.24376027477998,5886.04,130115.32
600,IDDERGEM,50.8758608691041,4.06717582152325,3266.51,131323.91
601,IDEGEM,50.8027686467505,3.92461436452547,2949.11,131066.91
602,IEPER,50.8314277927977,2.87275342530497,607.26,131167.63
604,INGELMUNSTER,50.8676871061242,3.23917615774473,1423.06,131295.15
606,IZEGEM,50.9258923384315,3.20226526172504,1340.88,131500.06
610,JAMBES-EST,50.4531765848946,4.87734401514705,5070.26,129843.26
611,JAMBES,50.4387325974739,4.87602958617789,5067.33,129792.9
612,JAMIOULX,50.3756543340205,4.40479303759462,4018.17,129573.15
615,JEMAPPES,50.451428411786,3.89245875839243,2877.52,129837.16
617,ROCH-JEMELLE,50.1640531610355,5.28075740932828,5968.41,128838.11
619,JEMEPPE-S-M,50.6156664035873,5.49690588692116,6449.64,130410.87
620,JEMEPPE-S-S,50.4606719800301,4.66180029891211,4590.37,129869.4
621,JETTE,50.8801687229801,4.32445863317219,3839.32,131339.07
628,JURBISE,50.5330593489505,3.91519884787046,2928.15,130122.06
629,JUSLENVILLE,50.5479969672179,5.81069248467162,7148.25,130174.25
630,KALMTHOUT,51.39661236353,4.4662614402713,4155.03,133166.78
632,KAPELLEN,51.3213533137159,4.43950193347282,4095.45,132899.15
634,KAP-O-D-BOS,51.0113032881262,4.37476575026479,3951.32,131801.22
635,KESSEL,51.1500463734992,4.61564122218313,4487.6,132291.61
636,KIEWIT,50.949703254987,5.32478117873047,6066.43,131583.96
637,KIJKUIT,51.3783342049569,4.46573785179819,4153.86,133101.74
642,KNOKKE,51.3391023037024,3.27408107735949,1500.77,132962.23
643,KOKSIJDE,51.0775204540145,2.64513075715478,100.48,132035.08
644,KONTICH-LINT,51.1297302542774,4.49188968865428,4212.08,132219.71
647,KORTEMARK,51.0259727007606,3.02091781577762,937.13,131853
648,KORTENBERG,50.8917713594005,4.54435101075605,4328.88,131379.91
